s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
12.6841,-11.9464,4.2168,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
12.9068,-12.1511,4.3046,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
13.1296,-12.3558,4.3924,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
13.3523,-12.5605,4.4802,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
13.5736,-12.7693,4.5535,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
13.7949,-12.9780,4.6269,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
14.0161,-13.1868,4.7002,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
14.1765,-13.0418,4.6317,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
14.4699,-13.3213,4.7210,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
14.7634,-13.6009,4.8102,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
14.9748,-13.8058,4.8622,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
15.1862,-14.0108,4.9141,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
15.3977,-14.2157,4.9661,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
15.6105,-14.4094,5.0542,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
15.8233,-14.6032,5.1424,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
16.0362,-14.7969,5.2305,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
16.3148,-15.0615,5.3178,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
16.5934,-15.3261,5.4051,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
16.8024,-15.5277,5.4599,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
17.0113,-15.7294,5.5147,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
17.2203,-15.9310,5.5695,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
17.4569,-16.1476,5.6649,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
17.6936,-16.3642,5.7602,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
17.9303,-16.5808,5.8556,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
18.1362,-16.7764,5.9201,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
18.3422,-16.9720,5.9846,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
18.5482,-17.1676,6.0491,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
18.7919,-17.3947,6.1376,0.000,NORMAL,1,ROUTE,,,,,PREVIEW_DEFAULT
