segment_id,branch_group,branch_option,sequence,source,source_index,x_m,y_m,mission,direction_status
MAIN_01,,,161,course_07,575,-84.5267,-11.3502,NORMAL,UNASSIGNED
MAIN_01,,,162,course_07,576,-85.2221,-12.0545,NORMAL,UNASSIGNED
MAIN_01,,,163,course_07,577,-85.9075,-12.8870,NORMAL,UNASSIGNED
MAIN_01,,,164,course_07,578,-86.3934,-13.8069,NORMAL,UNASSIGNED
MAIN_01,,,165,course_07,579,-86.8187,-14.5453,NORMAL,UNASSIGNED
MAIN_01,,,166,course_07,580,-87.2122,-15.3474,NORMAL,UNASSIGNED
MAIN_01,,,167,course_07,581,-87.6241,-16.2212,NORMAL,UNASSIGNED
MAIN_01,,,168,course_07,582,-88.0282,-17.0358,NORMAL,UNASSIGNED
MAIN_01,,,169,course_07,583,-88.3853,-17.8570,NORMAL,UNASSIGNED
MAIN_01,,,170,course_07,584,-88.8111,-18.8234,NORMAL,UNASSIGNED
MAIN_01,,,171,course_07,585,-89.2170,-19.7801,NORMAL,UNASSIGNED
MAIN_01,,,172,course_07,586,-89.6348,-20.7119,NORMAL,UNASSIGNED
MAIN_01,,,173,course_07,587,-90.1230,-21.7917,NORMAL,UNASSIGNED
MAIN_01,,,174,course_07,588,-90.5689,-22.8398,NORMAL,UNASSIGNED
MAIN_01,,,175,course_07,589,-90.9384,-23.7710,NORMAL,UNASSIGNED
MAIN_01,,,176,course_07,590,-91.4258,-24.8205,NORMAL,UNASSIGNED
MAIN_01,,,177,course_07,591,-91.8209,-25.9538,NORMAL,UNASSIGNED
MAIN_01,,,178,course_07,592,-92.1669,-26.9378,NORMAL,UNASSIGNED
MAIN_01,,,179,course_07,593,-92.6264,-28.1428,NORMAL,UNASSIGNED
MAIN_01,,,180,course_07,594,-92.9382,-28.9012,NORMAL,UNASSIGNED
MAIN_01,,,181,course_07,595,-93.2611,-29.8170,NORMAL,UNASSIGNED
MAIN_01,,,182,course_07,596,-93.6929,-30.9027,NORMAL,UNASSIGNED
MAIN_01,,,183,course_07,597,-94.0949,-31.9814,NORMAL,UNASSIGNED
MAIN_01,,,184,course_07,598,-94.2025,-32.6398,NORMAL,UNASSIGNED
MAIN_01,,,185,course_07,599,-94.4654,-33.7172,NORMAL,UNASSIGNED
MAIN_01,,,186,course_07,600,-94.5701,-34.8642,NORMAL,UNASSIGNED
MAIN_01,,,187,course_07,601,-94.5382,-35.9095,NORMAL,UNASSIGNED
MAIN_01,,,188,course_07,602,-94.4858,-36.6985,NORMAL,UNASSIGNED
MAIN_01,,,189,course_07,603,-94.3593,-37.3162,NORMAL,UNASSIGNED
MAIN_01,,,190,course_07,604,-94.1464,-38.2511,NORMAL,UNASSIGNED
MAIN_01,,,191,course_07,605,-93.6765,-39.3287,NORMAL,UNASSIGNED
MAIN_01,,,192,course_07,606,-92.9760,-40.5425,NORMAL,UNASSIGNED
MAIN_01,,,193,course_07,607,-92.0735,-41.4444,NORMAL,UNASSIGNED
MAIN_01,,,194,course_07,608,-91.0065,-42.2644,NORMAL,UNASSIGNED
MAIN_01,,,195,course_07,609,-90.2276,-42.6498,NORMAL,UNASSIGNED
MAIN_01,,,196,course_07,610,-89.2943,-43.2081,NORMAL,UNASSIGNED
MAIN_01,,,197,course_07,611,-88.4466,-43.7337,NORMAL,UNASSIGNED
MAIN_01,,,198,course_07,612,-87.4067,-44.2171,NORMAL,UNASSIGNED
MAIN_01,,,199,course_07,613,-86.5983,-44.5688,NORMAL,UNASSIGNED
MAIN_01,,,200,course_07,614,-85.0794,-45.2907,NORMAL,UNASSIGNED
MAIN_01,,,201,course_07,615,-83.7459,-45.8874,NORMAL,UNASSIGNED
MAIN_01,,,202,course_07,616,-82.8204,-46.2410,NORMAL,UNASSIGNED
MAIN_01,,,203,course_07,617,-82.0672,-46.5243,NORMAL,UNASSIGNED
MAIN_01,,,204,course_07,618,-81.2300,-46.8701,NORMAL,UNASSIGNED
MAIN_01,,,205,course_07,619,-80.1153,-47.3591,NORMAL,UNASSIGNED
MAIN_01,,,206,course_07,620,-79.0131,-47.9515,NORMAL,UNASSIGNED
MAIN_01,,,207,course_07,621,-78.4300,-48.1293,NORMAL,UNASSIGNED
MAIN_01,,,208,course_07,622,-77.7006,-48.4733,NORMAL,UNASSIGNED
MAIN_01,,,209,course_07,623,-76.7161,-48.9231,NORMAL,UNASSIGNED
MAIN_01,,,210,course_07,624,-75.6740,-49.3459,NORMAL,UNASSIGNED
MAIN_01,,,211,course_07,625,-74.5276,-49.7302,NORMAL,UNASSIGNED
MAIN_01,,,212,course_07,626,-73.4731,-50.1511,NORMAL,UNASSIGNED
MAIN_01,,,213,course_07,627,-72.6769,-50.4696,NORMAL,UNASSIGNED
MAIN_01,,,214,course_07,628,-72.0234,-50.5853,NORMAL,UNASSIGNED
MAIN_01,,,215,course_07,629,-71.2604,-50.8854,NORMAL,UNASSIGNED
MAIN_01,,,216,course_07,630,-70.2256,-51.2380,NORMAL,UNASSIGNED
MAIN_01,,,217,course_07,631,-69.0355,-51.7678,NORMAL,UNASSIGNED
MAIN_01,,,218,course_07,632,-68.2417,-52.0943,NORMAL,UNASSIGNED
MAIN_01,,,219,course_07,633,-67.2959,-52.5662,NORMAL,UNASSIGNED
MAIN_01,,,220,course_07,634,-66.2915,-52.9391,NORMAL,UNASSIGNED
MAIN_01,,,221,course_07,635,-65.2892,-53.3951,NORMAL,UNASSIGNED
MAIN_01,,,222,course_07,636,-64.1716,-53.8542,NORMAL,UNASSIGNED
MAIN_01,,,223,course_07,637,-63.2197,-54.2597,NORMAL,UNASSIGNED
MAIN_01,,,224,course_07,638,-62.1684,-54.7234,NORMAL,UNASSIGNED
MAIN_01,,,225,course_07,639,-61.3870,-54.9967,NORMAL,UNASSIGNED
MAIN_01,,,226,course_07,640,-60.5244,-55.3529,NORMAL,UNASSIGNED
MAIN_01,,,227,course_07,641,-59.4010,-55.8113,NORMAL,UNASSIGNED
MAIN_01,,,228,course_07,642,-58.2844,-56.2282,NORMAL,UNASSIGNED
MAIN_01,,,229,course_07,643,-57.2801,-56.7182,NORMAL,UNASSIGNED
MAIN_01,,,230,course_07,644,-56.3007,-57.1332,NORMAL,UNASSIGNED
MAIN_01,,,231,course_07,645,-55.1595,-57.5357,NORMAL,UNASSIGNED
MAIN_01,,,232,course_07,646,-54.0231,-57.9630,NORMAL,UNASSIGNED
MAIN_01,,,233,course_07,647,-52.8571,-58.4330,NORMAL,UNASSIGNED
MAIN_01,,,234,course_07,648,-51.9707,-58.7165,NORMAL,UNASSIGNED
MAIN_01,,,235,course_07,649,-50.9410,-59.1146,NORMAL,UNASSIGNED
MAIN_01,,,236,course_07,650,-50.0919,-59.4385,NORMAL,UNASSIGNED
MAIN_01,,,237,course_07,651,-48.8096,-59.9631,NORMAL,UNASSIGNED
MAIN_01,,,238,course_07,652,-47.7134,-60.4370,NORMAL,UNASSIGNED
MAIN_01,,,239,course_07,653,-46.6830,-60.8822,NORMAL,UNASSIGNED
MAIN_01,,,240,course_07,654,-45.6189,-61.2382,NORMAL,UNASSIGNED
MAIN_01,,,241,course_07,655,-44.6251,-61.6354,NORMAL,UNASSIGNED
MAIN_01,,,242,course_07,656,-43.6114,-62.0921,NORMAL,UNASSIGNED
MAIN_01,,,243,course_07,657,-42.3629,-62.6457,NORMAL,UNASSIGNED
MAIN_01,,,244,course_07,658,-41.2804,-63.0569,NORMAL,UNASSIGNED
MAIN_01,,,245,course_07,659,-40.1429,-63.5584,NORMAL,UNASSIGNED
MAIN_01,,,246,course_07,660,-39.1669,-63.9538,NORMAL,UNASSIGNED
MAIN_01,,,247,course_07,661,-38.0373,-64.3993,NORMAL,UNASSIGNED
MAIN_01,,,248,course_07,662,-36.9299,-64.9290,NORMAL,UNASSIGNED
MAIN_01,,,249,course_07,663,-35.8321,-65.3929,NORMAL,UNASSIGNED
MAIN_01,,,250,course_07,664,-34.6413,-65.9218,NORMAL,UNASSIGNED
MAIN_01,,,251,course_07,665,-33.6850,-66.2616,NORMAL,UNASSIGNED
MAIN_01,,,252,course_07,666,-32.5442,-66.7339,NORMAL,UNASSIGNED
MAIN_01,,,253,course_07,667,-31.4205,-67.1499,NORMAL,UNASSIGNED
MAIN_01,,,254,course_07,668,-30.2394,-67.5023,NORMAL,UNASSIGNED
MAIN_01,,,255,course_07,669,-28.8968,-67.8895,NORMAL,UNASSIGNED
MAIN_01,,,256,course_07,670,-27.5760,-68.0896,NORMAL,UNASSIGNED
MAIN_01,,,257,course_07,671,-26.5512,-67.8574,NORMAL,UNASSIGNED
MAIN_01,,,258,course_07,672,-25.1417,-67.4393,NORMAL,UNASSIGNED
MAIN_01,,,259,course_07,673,-23.9806,-66.9130,NORMAL,UNASSIGNED
MAIN_01,,,260,course_07,674,-23.2133,-66.1924,NORMAL,UNASSIGNED
MAIN_01,,,261,course_07,675,-22.5507,-65.2393,NORMAL,UNASSIGNED
MAIN_01,,,262,course_07,676,-22.1062,-64.5064,NORMAL,UNASSIGNED
MAIN_01,,,263,course_07,677,-21.3898,-63.2425,NORMAL,UNASSIGNED
MAIN_01,,,264,course_07,678,-20.6302,-61.6105,NORMAL,UNASSIGNED
MAIN_01,,,265,course_07,679,-20.3211,-61.0868,NORMAL,UNASSIGNED
MAIN_01,,,266,course_07,680,-19.9592,-60.4209,NORMAL,UNASSIGNED
MAIN_01,,,267,course_07,681,-19.6896,-59.8505,NORMAL,UNASSIGNED
MAIN_01,,,268,course_07,682,-19.4994,-59.3302,NORMAL,UNASSIGNED
MAIN_01,,,269,course_07,683,-19.0871,-58.4222,NORMAL,UNASSIGNED
MAIN_01,,,270,course_07,684,-18.7310,-57.6464,NORMAL,UNASSIGNED
MAIN_01,,,271,course_07,685,-18.4608,-57.0088,NORMAL,UNASSIGNED
MAIN_01,,,272,course_07,686,-18.2321,-56.3433,NORMAL,UNASSIGNED
MAIN_01,,,273,course_07,687,-17.9961,-55.5719,NORMAL,UNASSIGNED
MAIN_01,,,274,course_07,688,-17.6095,-54.6812,NORMAL,UNASSIGNED
MAIN_01,,,275,course_07,689,-17.3200,-53.9519,NORMAL,UNASSIGNED
MAIN_01,,,276,course_07,690,-17.0232,-53.1587,NORMAL,UNASSIGNED
MAIN_01,,,277,course_07,691,-16.7113,-52.4550,NORMAL,UNASSIGNED
MAIN_01,,,278,course_07,692,-16.4424,-51.6713,NORMAL,UNASSIGNED
MAIN_01,,,279,course_07,693,-16.0859,-51.0508,NORMAL,UNASSIGNED
MAIN_01,,,280,course_07,694,-15.7891,-50.3579,NORMAL,UNASSIGNED
MAIN_01,,,281,course_07,695,-15.4935,-49.4294,NORMAL,UNASSIGNED
MAIN_01,,,282,course_07,696,-15.2522,-48.6568,NORMAL,UNASSIGNED
MAIN_01,,,283,course_07,697,-14.8828,-47.9560,NORMAL,UNASSIGNED
MAIN_01,,,284,course_07,698,-14.7114,-47.4080,NORMAL,UNASSIGNED
MAIN_01,,,285,course_07,699,-14.3760,-46.5159,NORMAL,UNASSIGNED
MAIN_01,,,286,course_07,700,-14.0429,-45.6186,NORMAL,UNASSIGNED
MAIN_01,,,287,course_07,701,-13.7061,-44.8897,NORMAL,UNASSIGNED
MAIN_01,,,288,course_07,702,-13.4258,-44.2042,NORMAL,UNASSIGNED
MAIN_01,,,289,course_07,703,-13.1301,-43.4528,NORMAL,UNASSIGNED
PARALLEL_1_BYPASS,PARALLEL,1,0,derived_parallel_revision,,-12.7423,-42.7765,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,1,derived_parallel_revision,,-12.6037,-42.5105,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,2,derived_parallel_revision,,-12.4867,-42.2344,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,3,derived_parallel_revision,,-12.3913,-41.9500,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,4,derived_parallel_revision,,-12.3173,-41.6594,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,5,derived_parallel_revision,,-12.2637,-41.3642,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,6,derived_parallel_revision,,-12.2295,-41.0662,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,7,derived_parallel_revision,,-12.2136,-40.7667,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,8,derived_parallel_revision,,-12.2144,-40.4668,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,9,derived_parallel_revision,,-12.2308,-40.1672,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,10,derived_parallel_revision,,-12.2614,-39.8688,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,11,derived_parallel_revision,,-12.3050,-39.5720,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,12,derived_parallel_revision,,-12.3606,-39.2772,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,13,derived_parallel_revision,,-12.4271,-38.9847,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,14,derived_parallel_revision,,-12.5036,-38.6947,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,15,derived_parallel_revision,,-12.5893,-38.4072,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,16,derived_parallel_revision,,-12.6835,-38.1224,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,17,derived_parallel_revision,,-12.7856,-37.8403,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,18,derived_parallel_revision,,-12.8949,-37.5609,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,19,derived_parallel_revision,,-13.0109,-37.2842,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,20,derived_parallel_revision,,-13.1332,-37.0103,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,21,derived_parallel_revision,,-13.2614,-36.7391,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,22,derived_parallel_revision,,-13.3950,-36.4705,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,23,derived_parallel_revision,,-13.5339,-36.2046,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,24,derived_parallel_revision,,-13.6776,-35.9412,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,25,derived_parallel_revision,,-13.8258,-35.6804,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,26,derived_parallel_revision,,-13.9785,-35.4222,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,27,derived_parallel_revision,,-14.1353,-35.1664,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,28,derived_parallel_revision,,-14.2960,-34.9131,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,29,derived_parallel_revision,,-14.4605,-34.6622,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,30,derived_parallel_revision,,-14.6286,-34.4137,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,31,derived_parallel_revision,,-14.8001,-34.1676,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,32,derived_parallel_revision,,-14.9750,-33.9239,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,33,derived_parallel_revision,,-15.1531,-33.6824,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,34,derived_parallel_revision,,-15.3342,-33.4433,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,35,derived_parallel_revision,,-15.5184,-33.2065,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,36,derived_parallel_revision,,-15.7055,-32.9720,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,37,derived_parallel_revision,,-15.8954,-32.7398,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,38,derived_parallel_revision,,-16.0881,-32.5098,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,39,derived_parallel_revision,,-16.2834,-32.2821,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,40,derived_parallel_revision,,-16.4814,-32.0567,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,41,derived_parallel_revision,,-16.6820,-31.8336,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,42,derived_parallel_revision,,-16.8851,-31.6128,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,43,derived_parallel_revision,,-17.0907,-31.3944,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,44,derived_parallel_revision,,-17.2987,-31.1782,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,45,derived_parallel_revision,,-17.5092,-30.9645,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,46,derived_parallel_revision,,-17.7221,-30.7531,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,47,derived_parallel_revision,,-17.9373,-30.5441,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,48,derived_parallel_revision,,-18.1549,-30.3376,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,49,derived_parallel_revision,,-18.3749,-30.1336,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,50,derived_parallel_revision,,-18.5972,-29.9321,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,51,derived_parallel_revision,,-18.8218,-29.7333,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,52,derived_parallel_revision,,-19.0488,-29.5371,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,53,derived_parallel_revision,,-19.2781,-29.3437,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,54,derived_parallel_revision,,-19.5097,-29.1531,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,55,derived_parallel_revision,,-19.7438,-28.9654,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,56,derived_parallel_revision,,-19.9802,-28.7807,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,57,derived_parallel_revision,,-20.2190,-28.5991,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,58,derived_parallel_revision,,-20.4602,-28.4207,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,59,derived_parallel_revision,,-20.7039,-28.2458,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,60,derived_parallel_revision,,-20.9500,-28.0743,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,61,derived_parallel_revision,,-21.1987,-27.9065,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,62,derived_parallel_revision,,-21.4500,-27.7426,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,63,derived_parallel_revision,,-21.7039,-27.5828,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,64,derived_parallel_revision,,-21.9604,-27.4272,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,65,derived_parallel_revision,,-22.2196,-27.2763,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,66,derived_parallel_revision,,-22.4817,-27.1302,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,67,derived_parallel_revision,,-22.7465,-26.9893,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,68,derived_parallel_revision,,-23.0142,-26.8539,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,69,derived_parallel_revision,,-23.2849,-26.7246,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,70,derived_parallel_revision,,-23.5586,-26.6018,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,71,derived_parallel_revision,,-23.8353,-26.4860,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,72,derived_parallel_revision,,-24.1152,-26.3778,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,73,derived_parallel_revision,,-24.3981,-26.2781,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,74,derived_parallel_revision,,-24.6841,-26.1877,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,75,derived_parallel_revision,,-24.9732,-26.1076,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,76,derived_parallel_revision,,-25.2652,-26.0388,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,77,derived_parallel_revision,,-25.5599,-25.9828,PARALLEL_PARK,FORWARD
PARALLEL_1_BYPASS,PARALLEL,1,78,derived_parallel_revision,,-25.8569,-25.9410,PARALLEL_PARK,FORWARD
PARALLEL_1_REVERSE,PARALLEL,1,0,derived_parallel_revision,,-26.0592,-25.9216,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,1,derived_parallel_revision,,-25.8941,-25.9342,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,2,derived_parallel_revision,,-25.5948,-25.9545,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,3,derived_parallel_revision,,-25.2951,-25.9682,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,4,derived_parallel_revision,,-24.9951,-25.9731,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,5,derived_parallel_revision,,-24.6952,-25.9679,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,6,derived_parallel_revision,,-24.3956,-25.9520,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,7,derived_parallel_revision,,-24.0969,-25.9250,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,8,derived_parallel_revision,,-23.7993,-25.8870,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,9,derived_parallel_revision,,-23.5033,-25.8381,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,10,derived_parallel_revision,,-23.2093,-25.7785,PARALLEL_PARK,REVERSE
PARALLEL_1_REVERSE,PARALLEL,1,11,derived_parallel_revision,,-22.9176,-25.7085,PARALLEL_PARK,REVERSE
