s_m,x_m,y_m,target_speed_mps,mission,direction,fsm_zone,fsm_event_ids,fsm_actions,fsm_conditions,fsm_hold_sec,direction_source
18.8968,-17.9278,2.1971,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
18.9967,-18.0272,2.2080,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.0968,-18.1267,2.2186,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.1967,-18.2261,2.2291,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.2967,-18.3255,2.2393,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.3967,-18.4250,2.2493,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.4966,-18.5244,2.2593,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.5967,-18.6240,2.2691,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.6966,-18.7235,2.2789,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.7966,-18.8230,2.2889,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.8966,-18.9225,2.2988,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
19.9965,-19.0219,2.3089,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.0965,-19.1214,2.3191,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.1966,-19.2209,2.3296,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.2965,-19.3202,2.3403,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.3965,-19.4196,2.3512,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.4965,-19.5189,2.3626,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.5965,-19.6183,2.3742,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.6964,-19.7175,2.3860,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.7964,-19.8168,2.3982,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.8964,-19.9160,2.4105,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
20.9964,-20.0152,2.4230,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.0964,-20.1144,2.4355,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.1963,-20.2135,2.4482,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.2963,-20.3127,2.4609,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.3963,-20.4120,2.4733,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.4964,-20.5112,2.4858,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.5963,-20.6104,2.4980,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.6963,-20.7097,2.5098,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.7962,-20.8090,2.5212,0.300,NORMAL,1,ROUTE,,,,0.000,PREVIEW_DEFAULT
21.8195,-20.8321,2.5238,0.300,HILL,1,HILL,HILL_START,ENTER_ZONE,,0.000,PREVIEW_DEFAULT
21.8962,-20.9084,2.5321,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
21.9962,-21.0078,2.5426,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.0962,-21.1073,2.5527,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.1962,-21.2068,2.5625,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.2962,-21.3063,2.5724,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.3962,-21.4058,2.5821,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.4961,-21.5053,2.5919,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.5961,-21.6048,2.6019,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.6961,-21.7042,2.6120,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.7961,-21.8037,2.6225,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.8961,-21.9031,2.6333,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
22.9961,-22.0025,2.6444,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.0960,-22.1018,2.6558,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.1960,-22.2011,2.6675,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.2960,-22.3003,2.6795,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.3960,-22.3996,2.6917,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
23.4960,-22.4988,2.7042,0.300,HILL,1,HILL,,,,0.000,PREVIEW_DEFAULT
