s_m,x_m,y_m,target_speed_mps,mission,direction
42.2317,1.9719,-1.0041,0.150,PERP_PARK,1
42.3317,1.9068,-0.9282,0.150,PERP_PARK,1
42.4316,1.8417,-0.8524,0.150,PERP_PARK,1
42.5316,1.7763,-0.7768,0.150,PERP_PARK,1
42.6315,1.7109,-0.7011,0.150,PERP_PARK,1
42.7316,1.6457,-0.6253,0.150,PERP_PARK,1
42.8315,1.5808,-0.5493,0.150,PERP_PARK,1
42.9315,1.5164,-0.4729,0.150,PERP_PARK,1
43.0314,1.4525,-0.3960,0.150,PERP_PARK,1
43.1314,1.3894,-0.3184,0.150,PERP_PARK,1
43.2315,1.3272,-0.2400,0.150,PERP_PARK,1
43.3314,1.2662,-0.1609,0.150,PERP_PARK,1
43.4314,1.2064,-0.0807,0.150,PERP_PARK,1
43.5313,1.1481,0.0004,0.150,PERP_PARK,1
43.6313,1.0914,0.0828,0.150,PERP_PARK,1
43.7313,1.0364,0.1662,0.150,PERP_PARK,1
43.8313,0.9832,0.2509,0.150,PERP_PARK,1
43.9312,0.9321,0.3368,0.150,PERP_PARK,1
44.0312,0.8832,0.4240,0.150,PERP_PARK,1
44.1312,0.8365,0.5124,0.150,PERP_PARK,1
44.2311,0.7922,0.6020,0.150,PERP_PARK,1
44.3311,0.7504,0.6928,0.150,PERP_PARK,1
44.4011,0.7226,0.7571,0.150,PERP_PARK,1
44.4311,0.7111,0.7848,0.150,PERP_PARK,1
44.5311,0.6747,0.8778,0.000,FINISH,1
